,feature_code,x,y,z
1012453,701,5056287.074,2359294.56,1788.202
1012119,701,5056287.389,2359294.56,1782.081
1704862,701,5056289.448,2359294.562,1796.814
1704198,701,5056292.455,2359294.564,1790.413
1704522,701,5056290.569,2359294.566,1804.949
1704921,701,5056288.675,2359294.567,1793.822
1704279,701,5056292.094,2359294.568,1798.502
1704459,701,5056291.273,2359294.575,1806.19
1662851,701,5056288.317,2359294.579,1782.465
1704964,701,5056289.01,2359294.585,1795.497
1704405,701,5056292.077,2359294.585,1805.208
1012278,701,5056287.292,2359294.594,1788.204
1704523,701,5056290.358,2359294.6,1797.289
1661228,701,5056293.219,2359294.602,1782.49
1661278,701,5056293.301,2359294.606,1780.966
1661229,701,5056293.19,2359294.617,1781.033
1704480,701,5056291.539,2359294.621,1806.188
1704088,701,5056293.26,2359294.628,1798.041
1704044,701,5056293.114,2359294.629,1798.96
1704636,701,5056290.399,2359294.631,1806.175
1704637,701,5056290.366,2359294.633,1804.948
1663203,701,5056287.923,2359294.642,1785.927
1705086,701,5056288.303,2359294.648,1789.049
1663296,701,5056287.526,2359294.649,1782.25
1663295,701,5056287.559,2359294.65,1783.501
1704460,701,5056291.383,2359294.657,1806.188
1704406,701,5056292.189,2359294.672,1805.109
1704965,701,5056289.136,2359294.674,1795.493
1704280,701,5056292.151,2359294.68,1796.081
1661504,701,5056292.852,2359294.691,1784.134
1704481,701,5056291.664,2359294.707,1806.205
1704340,701,5056291.603,2359294.717,1795.483
1704045,701,5056293.194,2359294.72,1798.199
1704638,701,5056290.475,2359294.723,1804.961
1704341,701,5056291.976,2359294.726,1806.193
1663205,701,5056288.063,2359294.739,1785.984
1704152,701,5056292.29,2359294.742,1790.134
1663298,701,5056287.646,2359294.744,1782.431
1704922,701,5056288.899,2359294.744,1793.584
1663297,701,5056287.696,2359294.747,1783.64
1704407,701,5056292.285,2359294.75,1805.009
1704153,701,5056292.554,2359294.759,1796.877
1704966,701,5056289.261,2359294.764,1795.49
1704748,701,5056289.91,2359294.77,1797.112
1704199,701,5056292.978,2359294.77,1797.44
1661564,701,5056292.803,2359294.788,1784.227
1704596,701,5056290.83,2359294.798,1797.833
1704482,701,5056291.74,2359294.802,1804.964
1704639,701,5056290.6,2359294.808,1804.957
1704046,701,5056293.321,2359294.811,1798.104
1663206,701,5056288.174,2359294.826,1785.894
1704923,701,5056289.011,2359294.827,1793.477
1704408,701,5056292.086,2359294.828,1796.178
1704864,701,5056289.802,2359294.829,1797.053
1704200,701,5056293.135,2359294.832,1799.387
1661634,701,5056292.532,2359294.833,1782.498
1704409,701,5056292.407,2359294.835,1805.157
1663301,701,5056287.742,2359294.841,1781.013
1663300,701,5056287.784,2359294.841,1782.544
1663299,701,5056287.833,2359294.843,1783.781
1704281,701,5056292.415,2359294.846,1796.798
1704524,701,5056290.666,2359294.871,1795.505
1704483,701,5056291.524,2359294.877,1795.507
1704640,701,5056290.71,2359294.89,1804.953
1661565,701,5056292.876,2359294.895,1782.49
1704047,701,5056293.454,2359294.898,1798.436
1704461,701,5056291.353,2359294.901,1795.505
1704597,701,5056290.884,2359294.902,1795.509
1704154,701,5056292.828,2359294.908,1799.174
1661506,701,5056293.043,2359294.912,1781.331
1704201,701,5056293.242,2359294.913,1799.508
1705087,701,5056288.7,2359294.916,1790.123
1704342,701,5056291.796,2359294.918,1793.234
1704598,701,5056291.289,2359294.918,1806.218
1704924,701,5056289.124,2359294.918,1793.349
1704410,701,5056292.527,2359294.919,1805.358
1663208,701,5056288.287,2359294.92,1785.741
1704865,701,5056289.885,2359294.923,1795.506
1704968,701,5056289.525,2359294.928,1796.897
1662949,701,5056288.473,2359294.93,1782.47
1663303,701,5056287.955,2359294.935,1783.951
1704641,701,5056290.448,2359294.938,1795.476
1663304,701,5056287.911,2359294.939,1782.496
1704525,701,5056290.778,2359294.948,1796.05
1704749,701,5056290.088,2359294.954,1795.502
1704344,701,5056292.319,2359294.975,1806.226
1704343,701,5056291.99,2359294.983,1796.292
1704462,701,5056291.48,2359294.991,1795.423
1704411,701,5056292.632,2359294.995,1805.53
1704202,701,5056293.365,2359295.002,1799.592
1705088,701,5056288.813,2359295.003,1789.953
1704282,701,5056292.689,2359295.003,1799.116
1704463,701,5056291.818,2359295.005,1804.967
1661567,701,5056292.994,2359295.005,1781.45
1704925,701,5056289.252,2359295.012,1793.206
1663210,701,5056288.416,2359295.015,1785.606
1704642,701,5056290.59,2359295.018,1796.098
1704969,701,5056289.637,2359295.018,1796.79
1663305,701,5056288.076,2359295.023,1784.087
1663306,701,5056288.036,2359295.024,1782.484
1704643,701,5056290.929,2359295.058,1804.943
1704412,701,5056292.489,2359295.059,1799.007
1704664,701,5056291.274,2359295.063,1806.212
1704484,701,5056291.691,2359295.064,1793.085
1704345,701,5056292.109,2359295.067,1796.576
1704155,701,5056293.086,2359295.085,1799.499
1704866,701,5056290.131,2359295.087,1796.357
1704203,701,5056293.477,2359295.088,1799.474
1705090,701,5056288.926,2359295.094,1789.793
1704464,701,5056291.545,2359295.097,1793.309
1704283,701,5056292.77,2359295.1,1797.658
1704644,701,5056290.75,2359295.101,1797.916
1704926,701,5056289.365,2359295.103,1793.072
1704970,701,5056289.749,2359295.105,1796.679
1704321,701,5056291.932,2359295.108,1798.761
1663212,701,5056288.544,2359295.109,1785.459
1663307,701,5056288.198,2359295.112,1784.232
1663308,701,5056288.146,2359295.114,1782.476
1704347,701,5056292.272,2359295.126,1798.932
1704346,701,5056291.946,2359295.13,1789.514
1662002,701,5056292.408,2359295.148,1785.13
1704665,701,5056291.366,2359295.158,1804.956
1704599,701,5056291.244,2359295.163,1795.49
1704204,701,5056293.601,2359295.174,1799.516
1704600,701,5056291.585,2359295.177,1804.952
1661911,701,5056292.611,2359295.184,1782.494
1705091,701,5056289.04,2359295.185,1789.637
1704322,701,5056292.056,2359295.19,1798.825
1704971,701,5056289.863,2359295.196,1796.49
1663214,701,5056288.657,2359295.196,1785.299
1663215,701,5056288.568,2359295.203,1782.461
1704323,701,5056292.335,2359295.205,1806.22
1663309,701,5056288.335,2359295.208,1784.396
1704750,701,5056290.454,2359295.215,1795.893
1704348,701,5056292.648,2359295.224,1806.2
1704666,701,5056291.135,2359295.225,1795.497
1704465,701,5056291.901,2359295.229,1798.795
1704213,701,5056292.705,2359295.251,1797.778
1704284,701,5056293.053,2359295.252,1799.582
1704466,701,5056292.147,2359295.254,1804.944
1704867,701,5056290.357,2359295.261,1796.041
1704205,701,5056293.709,2359295.263,1799.576
1704156,701,5056293.292,2359295.266,1798.735
1705092,701,5056289.169,2359295.276,1789.447
1704972,701,5056290.011,2359295.282,1797.495
1662093,701,5056292.332,2359295.293,1785.08
1663310,701,5056288.457,2359295.296,1784.532
1704786,701,5056291.306,2359295.301,1806.189
1704349,701,5056292.773,2359295.31,1806.207
1704667,701,5056291.237,2359295.314,1795.147
1704468,701,5056292.272,2359295.34,1804.946
1704285,701,5056293.138,2359295.345,1798.619
1704927,701,5056289.766,2359295.354,1795.285
1704868,701,5056290.464,2359295.355,1795.478
1662004,701,5056292.572,2359295.359,1782.147
1704973,701,5056290.133,2359295.37,1797.599
1704668,701,5056291.439,2359295.372,1798.533
1704787,701,5056291.041,2359295.377,1795.5
1663311,701,5056288.594,2359295.388,1784.702
1704751,701,5056290.689,2359295.391,1795.897
1704324,701,5056292.537,2359295.394,1804.961
1704467,701,5056291.798,2359295.395,1789.191
1704350,701,5056292.883,2359295.396,1806.203
1704214,701,5056292.973,2359295.404,1799.672
1704469,701,5056292.399,2359295.412,1806.204
1662094,701,5056292.393,2359295.419,1782.481
1704601,701,5056291.928,2359295.43,1804.958
1704869,701,5056290.653,2359295.432,1798.093
1704928,701,5056289.891,2359295.44,1795.275
1662219,701,5056292.211,2359295.443,1784.919
1704870,701,5056290.597,2359295.446,1795.826
1704788,701,5056291.238,2359295.448,1798.425
1704974,701,5056290.257,2359295.455,1797.678
1704789,701,5056291.161,2359295.474,1795.05
1704351,701,5056292.992,2359295.481,1806.203
1663312,701,5056288.716,2359295.485,1784.827
1663313,701,5056288.662,2359295.492,1782.471
1704752,701,5056291.152,2359295.494,1805.444
1662179,701,5056292.001,2359295.504,1785.211
1704602,701,5056291.749,2359295.508,1796.625
1704929,701,5056290.029,2359295.523,1796.092
1704975,701,5056290.362,2359295.536,1797.846
1704753,701,5056290.991,2359295.547,1798.324
1704790,701,5056291.295,2359295.549,1796.021
1704352,701,5056293.102,2359295.559,1806.204
1662020,701,5056292.283,2359295.563,1782.493
1704754,701,5056291.25,2359295.573,1805.265
1663314,701,5056288.853,2359295.577,1784.977
1704871,701,5056290.898,2359295.601,1798.304
1704930,701,5056290.152,2359295.616,1796.182
1662280,701,5056291.968,2359295.616,1785.287
1705093,701,5056289.756,2359295.616,1793.746
1704976,701,5056290.483,2359295.624,1798.04
1704872,701,5056290.824,2359295.624,1795.462
1704325,701,5056292.622,2359295.628,1798.03
1704669,701,5056291.788,2359295.63,1798.988
1705072,701,5056289.389,2359295.638,1790.064
1704353,701,5056293.211,2359295.641,1806.183
1704755,701,5056291.033,2359295.648,1795.886
1704757,701,5056291.4,2359295.652,1806.189
1704670,701,5056292.038,2359295.66,1804.97
1704756,701,5056290.998,2359295.662,1794.054
1663315,701,5056288.977,2359295.666,1785.028
1704157,701,5056293.909,2359295.677,1800.408
1704791,701,5056291.27,2359295.678,1790.421
1704977,701,5056290.605,2359295.704,1798.169
1704931,701,5056290.277,2359295.705,1796.163
1704873,701,5056290.94,2359295.707,1795.848
1705094,701,5056289.893,2359295.708,1793.883
1662182,701,5056292.194,2359295.713,1782.325
1704874,701,5056290.916,2359295.714,1794.87
1704792,701,5056291.853,2359295.717,1806.18
1662613,701,5056291.575,2359295.722,1788.763
1705073,701,5056289.527,2359295.73,1790.214
1704354,701,5056293.321,2359295.731,1806.167
1662375,701,5056291.55,2359295.733,1782.479
1704671,701,5056292.181,2359295.736,1806.172
1704759,701,5056291.51,2359295.737,1806.19
1662282,701,5056292.034,2359295.74,1782.477
1663316,701,5056289.09,2359295.753,1784.885
1704158,701,5056294.029,2359295.761,1800.612
1704758,701,5056291.084,2359295.765,1792.371
1663022,701,5056289.318,2359295.768,1782.483
1662614,701,5056291.441,2359295.78,1782.483
1704932,701,5056290.377,2359295.789,1795.911
1663363,701,5056288.697,2359295.789,1782.336
1705095,701,5056290.0,2359295.789,1794.012
1662377,701,5056291.743,2359295.79,1785.573
1704978,701,5056290.727,2359295.797,1798.293
1705096,701,5056289.962,2359295.798,1792.31
1704793,701,5056291.653,2359295.804,1796.751
1705074,701,5056289.648,2359295.814,1790.366
1704672,701,5056292.291,2359295.814,1806.18
1704355,701,5056293.409,2359295.821,1805.095
1704875,701,5056290.989,2359295.823,1792.442
1663023,701,5056289.595,2359295.824,1788.649
1704760,701,5056291.619,2359295.827,1806.184
1704542,701,5056292.509,2359295.83,1806.175
1662411,701,5056292.158,2359295.838,1781.895
1704159,701,5056294.133,2359295.841,1800.86
1704286,701,5056293.862,2359295.841,1800.433
1662615,701,5056291.632,2359295.844,1785.66
1663317,701,5056289.234,2359295.846,1785.401
1662718,701,5056291.223,2359295.846,1782.474
1663318,701,5056289.208,2359295.853,1784.521
1704933,701,5056290.491,2359295.876,1795.7
1704979,701,5056290.848,2359295.881,1798.455
1705097,701,5056290.137,2359295.881,1794.171
1663365,701,5056288.826,2359295.888,1782.156
1705098,701,5056290.089,2359295.893,1792.208
1662378,701,5056291.834,2359295.893,1784.359
1704673,701,5056292.126,2359295.899,1797.89
1705075,701,5056289.769,2359295.899,1790.544
1704794,701,5056292.07,2359295.902,1804.965
1704287,701,5056294.0,2359295.904,1801.883
1704761,701,5056291.729,2359295.905,1806.181
1663025,701,5056289.708,2359295.911,1788.493
1704356,701,5056293.535,2359295.911,1805.051
1704543,701,5056292.619,2359295.915,1806.189
1704414,701,5056293.072,2359295.915,1806.165
1704876,701,5056291.06,2359295.922,1790.759
1663120,701,5056289.355,2359295.934,1785.566
1663121,701,5056289.321,2359295.94,1784.366
1662616,701,5056291.727,2359295.952,1784.273
1704934,701,5056290.627,2359295.959,1796.575
1704935,701,5056290.603,2359295.967,1795.598
1704980,701,5056290.97,2359295.97,1798.581
1705099,701,5056290.259,2359295.97,1794.31
1704215,701,5056293.835,2359295.971,1802.253
1704357,701,5056293.446,2359295.973,1800.202
1705100,701,5056290.203,2359295.984,1792.01
1704762,701,5056291.838,2359295.987,1806.185
1663367,701,5056288.956,2359295.987,1781.939
1705076,701,5056289.89,2359295.991,1790.712
1662520,701,5056291.55,2359295.995,1785.833
1704415,701,5056293.181,2359295.996,1806.189
1704288,701,5056294.106,2359295.997,1801.351
1704358,701,5056293.645,2359295.997,1805.041
1662504,701,5056291.925,2359296.005,1782.492
1663026,701,5056289.837,2359296.006,1788.316
1704544,701,5056292.462,2359296.009,1798.24
1663123,701,5056289.477,2359296.031,1785.706
1704936,701,5056290.771,2359296.035,1797.778
1704327,701,5056293.446,2359296.042,1806.197
1704937,701,5056290.738,2359296.045,1796.521
1704216,701,5056293.947,2359296.045,1802.831
1704824,701,5056291.446,2359296.048,1796.954
1704326,701,5056293.241,2359296.051,1799.649
1704981,701,5056291.092,2359296.055,1798.713
1704825,701,5056291.743,2359296.058,1805.599
1704675,701,5056292.618,2359296.059,1806.205
1662618,701,5056291.817,2359296.06,1782.465
1704359,701,5056293.57,2359296.062,1800.233
1705101,701,5056290.381,2359296.062,1794.421
1704674,701,5056292.366,2359296.067,1798.338
1704763,701,5056291.963,2359296.072,1806.187
1663368,701,5056289.07,2359296.074,1781.754
1705077,701,5056290.012,2359296.075,1790.867
1704360,701,5056293.77,2359296.082,1805.05
1704764,701,5056291.929,2359296.086,1804.99
1704289,701,5056294.231,2359296.087,1801.366
1663027,701,5056289.95,2359296.093,1788.148
1704361,701,5056293.74,2359296.105,1803.658
1662506,701,5056292.027,2359296.107,1781.47
1662522,701,5056291.638,2359296.11,1784.077
1704938,701,5056290.894,2359296.124,1797.856
1662761,701,5056291.261,2359296.129,1788.186
1704826,701,5056291.848,2359296.134,1805.795
1704217,701,5056294.057,2359296.135,1802.79
1704982,701,5056291.199,2359296.135,1798.83
1704939,701,5056290.865,2359296.135,1796.421
1705102,701,5056290.482,2359296.146,1794.133
1705103,701,5056290.471,2359296.153,1793.255
1704900,701,5056292.057,2359296.154,1806.181
1662619,701,5056291.906,2359296.159,1781.339
1704383,701,5056293.878,2359296.163,1805.118
1704416,701,5056293.193,2359296.164,1799.703
1704901,701,5056292.039,2359296.164,1804.967
1663370,701,5056289.184,2359296.165,1781.567
1705078,701,5056290.132,2359296.167,1791.047
1704545,701,5056292.736,2359296.168,1799.867
1704290,701,5056294.352,2359296.171,1801.534
1704328,701,5056293.681,2359296.21,1806.188
1704218,701,5056294.166,2359296.212,1802.794
1704940,701,5056291.019,2359296.213,1797.875
1704827,701,5056291.967,2359296.214,1806.028
1663126,701,5056289.736,2359296.215,1785.983
1704983,701,5056291.321,2359296.22,1798.971
1663495,701,5056289.106,2359296.228,1781.556
1705104,701,5056290.581,2359296.239,1793.234
1704384,701,5056293.982,2359296.24,1805.312
1704902,701,5056292.182,2359296.24,1806.191
1662762,701,5056291.345,2359296.244,1785.94
1704329,701,5056293.642,2359296.244,1803.844
1704546,701,5056292.857,2359296.248,1800.049
1704903,701,5056292.148,2359296.253,1804.959
1705079,701,5056290.269,2359296.255,1791.22
1704828,701,5056292.089,2359296.298,1806.178
1704795,701,5056292.651,2359296.301,1806.181
1663128,701,5056289.862,2359296.301,1785.928
1704219,701,5056294.292,2359296.302,1802.789
1704941,701,5056291.127,2359296.303,1797.91
1704984,701,5056291.443,2359296.305,1799.1
1663030,701,5056290.068,2359296.316,1782.496
1663497,701,5056289.221,2359296.323,1781.332
1662525,701,5056291.834,2359296.324,1781.095
1704904,701,5056292.292,2359296.326,1806.151
1704905,701,5056292.273,2359296.339,1804.962
1704385,701,5056294.094,2359296.339,1804.553
1705105,701,5056290.667,2359296.342,1791.556
1663373,701,5056289.444,2359296.345,1782.482
1705080,701,5056290.39,2359296.347,1791.399
1704417,701,5056293.616,2359296.352,1804.962
1663130,701,5056290.026,2359296.376,1788.292
1704829,701,5056292.198,2359296.38,1806.188
1704942,701,5056291.251,2359296.384,1797.962
1704796,701,5056292.759,2359296.387,1806.226
1704220,701,5056294.401,2359296.387,1802.808
1663131,701,5056289.973,2359296.391,1785.885
1704985,701,5056291.565,2359296.393,1799.236
1704676,701,5056292.851,2359296.403,1799.659
1704418,701,5056293.743,2359296.413,1806.202
1663499,701,5056289.335,2359296.414,1781.125
1663132,701,5056289.897,2359296.415,1782.461
1704386,701,5056294.202,2359296.416,1804.627
1663031,701,5056290.186,2359296.417,1782.142
1704547,701,5056293.079,2359296.42,1799.902
1704906,701,5056292.383,2359296.429,1804.965
1705081,701,5056290.503,2359296.434,1791.254
1663375,701,5056289.585,2359296.442,1782.47
1705082,701,5056290.483,2359296.443,1790.095
1705106,701,5056290.748,2359296.443,1790.104
1663376,701,5056289.541,2359296.45,1781.003
1704485,701,5056293.817,2359296.453,1801.056
1663133,701,5056290.165,2359296.465,1788.337
1704830,701,5056292.308,2359296.466,1806.18
1704943,701,5056291.36,2359296.47,1797.978
1704221,701,5056294.534,2359296.471,1803.128
1704986,701,5056291.687,2359296.482,1799.368
1704222,701,5056294.523,2359296.485,1802.238
1704797,701,5056292.852,2359296.49,1804.949
1663501,701,5056289.471,2359296.502,1781.344
1704907,701,5056292.492,2359296.506,1804.972
1704387,701,5056294.314,2359296.507,1804.51
1704548,701,5056293.383,2359296.521,1804.949
1705083,701,5056290.605,2359296.528,1790.236
1663378,701,5056289.709,2359296.535,1782.507
1704486,701,5056294.134,2359296.549,1806.2
1704798,701,5056292.776,2359296.551,1800.184
1663135,701,5056290.273,2359296.551,1788.413
1704831,701,5056292.417,2359296.552,1806.183
1704944,701,5056291.47,2359296.556,1797.94
1704223,701,5056294.635,2359296.559,1802.8
1704987,701,5056291.809,2359296.566,1799.5
1704419,701,5056293.799,2359296.577,1801.173
1704677,701,5056293.274,2359296.587,1804.938
1704388,701,5056294.429,2359296.598,1804.289
1663503,701,5056289.577,2359296.6,1780.808
1704549,701,5056293.508,2359296.606,1804.955
1704487,701,5056294.067,2359296.619,1801.721
